area,i,j,cell,bounds,tile,well
1559,25.57665169980757,1933.8774855676716,1,"(5, 1909, 47, 1957)",100,A2
1445,31.609688581314877,2181.365397923875,2,"(12, 2159, 53, 2205)",100,A2
993,30.40382678751259,181.6968781470292,3,"(14, 163, 49, 201)",100,A2
1338,33.586696562032884,827.593423019432,4,"(14, 807, 54, 849)",100,A2
1830,38.768852459016394,1390.292349726776,5,"(14, 1366, 65, 1416)",100,A2
1271,35.54917387883556,280.74272226593234,6,"(18, 256, 52, 307)",100,A2
1301,41.299769408147576,1300.1337432744042,7,"(20, 1281, 63, 1320)",100,A2
833,38.157262905162064,1228.7118847539016,8,"(21, 1213, 56, 1245)",100,A2
1434,53.099721059972104,2102.5062761506274,9,"(29, 2083, 77, 2122)",100,A2
729,48.382716049382715,1178.5048010973937,10,"(32, 1165, 66, 1193)",100,A2
1669,54.77890952666267,1890.8136608747752,11,"(33, 1868, 79, 1916)",100,A2
1722,59.5,995.2084785133566,12,"(36, 973, 84, 1019)",100,A2
1476,61.637533875338754,43.8529810298103,13,"(37, 24, 86, 63)",100,A2
1887,63.326974032856384,905.2967673555909,14,"(41, 879, 87, 933)",100,A2
1771,62.39412761151892,1463.8605307735743,15,"(41, 1438, 84, 1491)",100,A2
1311,63.83066361556064,1980.302822273074,16,"(42, 1960, 85, 1999)",100,A2
1961,74.23814380418155,1121.293727689954,17,"(49, 1096, 100, 1145)",100,A2
1512,82.10846560846561,1807.7982804232804,18,"(64, 1783, 102, 1833)",100,A2
1302,83.26190476190476,1701.3402457757297,19,"(66, 1680, 103, 1725)",100,A2
1613,89.83942963422194,1213.2176069435834,20,"(68, 1190, 112, 1238)",100,A2
1136,87.86179577464789,488.6857394366197,21,"(71, 468, 106, 509)",100,A2
1256,92.25238853503184,2052.1799363057326,22,"(74, 2030, 111, 2074)",100,A2
1194,95.28224455611391,2136.494137353434,23,"(78, 2113, 113, 2160)",100,A2
1390,104.36618705035971,1568.0122302158272,24,"(83, 1548, 127, 1589)",100,A2
1520,108.99013157894737,958.9144736842105,25,"(88, 936, 130, 983)",100,A2
2041,113.81430671239589,1056.7721705046545,26,"(89, 1031, 139, 1084)",100,A2
1571,110.14704010184596,1286.1094844048378,27,"(89, 1263, 132, 1309)",100,A2
1582,109.78761061946902,1357.9848293299622,28,"(90, 1333, 130, 1383)",100,A2
1370,112.98905109489051,1638.3014598540146,29,"(91, 1618, 136, 1659)",100,A2
700,111.23714285714286,1455.5342857142857,30,"(97, 1442, 128, 1471)",100,A2
1255,118.49322709163347,1932.1752988047808,31,"(97, 1915, 141, 1951)",100,A2
1300,119.0623076923077,448.55,32,"(100, 426, 139, 471)",100,A2
1450,124.08206896551724,2243.2386206896554,33,"(102, 2223, 149, 2264)",100,A2
991,125.81735620585268,1502.4157416750757,34,"(109, 1484, 142, 1522)",100,A2
1454,132.10522696011003,2183.143053645117,35,"(110, 2161, 155, 2207)",100,A2
1673,133.42737597130903,892.329348475792,36,"(113, 867, 156, 918)",100,A2
1738,136.6035673187572,610.2261219792865,37,"(114, 586, 159, 636)",100,A2
1682,141.58382877526753,1413.3793103448277,38,"(115, 1393, 169, 1434)",100,A2
1823,149.97421832144815,1807.6204059243007,39,"(129, 1780, 172, 1835)",100,A2
1814,155.51819184123485,1235.649393605292,40,"(134, 1210, 178, 1262)",100,A2
2274,161.96525945470538,1986.5554089709763,41,"(134, 1960, 190, 2013)",100,A2
1568,159.91836734693877,2316.029336734694,42,"(134, 2294, 186, 2337)",100,A2
1637,160.069639584606,1884.3005497861943,43,"(138, 1861, 183, 1910)",100,A2
1614,157.0185873605948,2061.2385377943,44,"(138, 2037, 177, 2088)",100,A2
1078,159.6734693877551,523.8497217068646,45,"(139, 507, 182, 540)",100,A2
1720,161.48720930232557,1708.8703488372093,46,"(139, 1684, 184, 1734)",100,A2
1255,157.72828685258963,1324.4,47,"(141, 1302, 175, 1349)",100,A2
1123,158.9679430097952,1519.20035618878,48,"(143, 1496, 176, 1542)",100,A2
1108,167.59837545126354,1454.0830324909748,49,"(144, 1437, 192, 1471)",100,A2
1247,164.85164394546914,1622.7313552526064,50,"(146, 1602, 185, 1643)",100,A2
1579,178.14312856238126,1013.5965801139962,51,"(152, 995, 204, 1034)",100,A2
1494,175.7182061579652,44.698125836680056,52,"(154, 23, 198, 68)",100,A2
1246,175.65890850722312,1157.2808988764045,53,"(156, 1137, 197, 1178)",100,A2
1803,182.88352745424294,937.7709373266778,54,"(157, 915, 210, 960)",100,A2
1798,190.73081201334816,1117.3820912124584,55,"(166, 1095, 217, 1141)",100,A2
2009,194.84420109507218,678.7929318068691,56,"(169, 655, 223, 702)",100,A2
1427,191.05466012613874,2355.052557813595,57,"(169, 2335, 215, 2375)",100,A2
1367,192.2787125091441,1383.7242136064374,58,"(173, 1361, 210, 1408)",100,A2
1122,195.49019607843138,1560.1247771836006,59,"(177, 1541, 215, 1580)",100,A2
1681,197.11302795954788,2199.3022010707914,60,"(177, 2172, 218, 2226)",100,A2
1028,197.6498054474708,1463.1634241245135,61,"(179, 1443, 217, 1484)",100,A2
1095,197.53150684931506,479.0337899543379,62,"(180, 460, 215, 499)",100,A2
1719,207.45956951716113,1270.0349040139615,63,"(188, 1242, 229, 1297)",100,A2
1685,209.16557863501484,2101.7151335311573,64,"(189, 2072, 228, 2130)",100,A2
1379,212.9492385786802,1162.653372008702,65,"(193, 1139, 233, 1186)",100,A2
1176,211.71003401360545,1742.968537414966,66,"(193, 1722, 231, 1763)",100,A2
1545,219.28025889967637,1630.8478964401295,67,"(198, 1609, 241, 1654)",100,A2
1003,216.51944167497507,1325.5712861415752,68,"(199, 1308, 236, 1344)",100,A2
1352,229.67455621301775,1803.0103550295858,69,"(208, 1783, 252, 1824)",100,A2
1079,224.67747914735867,1482.4726598702503,70,"(209, 1459, 240, 1506)",100,A2
1669,236.15038945476334,903.2139005392451,71,"(213, 880, 261, 927)",100,A2
1519,241.99275839368005,1196.199473337722,72,"(215, 1178, 268, 1216)",100,A2
934,235.05353319057815,1538.1927194860814,73,"(219, 1519, 252, 1558)",100,A2
1181,241.91024555461473,1353.082980524979,74,"(225, 1330, 260, 1376)",100,A2
1398,246.30543633762517,1122.4957081545065,75,"(226, 1101, 268, 1143)",100,A2
1528,248.8985602094241,2166.859947643979,76,"(226, 2145, 272, 2189)",100,A2
1905,254.65616797900262,525.7196850393701,77,"(229, 502, 281, 550)",100,A2
2380,258.51008403361345,608.8739495798319,78,"(230, 583, 289, 635)",100,A2
1949,254.910723447922,755.3519753719856,79,"(230, 731, 282, 780)",100,A2
1726,256.84878331402086,992.9159907300116,80,"(232, 971, 282, 1016)",100,A2
1593,253.74513496547394,2313.8355304457,81,"(232, 2292, 277, 2337)",100,A2
2305,262.73622559652927,1401.02863340564,82,"(239, 1370, 288, 1434)",100,A2
1566,264.7324393358876,2014.3212005108558,83,"(241, 1993, 289, 2037)",100,A2
1110,264.16486486486485,1705.2585585585587,84,"(242, 1690, 287, 1721)",100,A2
1624,268.2875615763547,2240.6508620689656,85,"(243, 2220, 294, 2262)",100,A2
1801,270.08439755691285,2086.224319822321,86,"(245, 2064, 296, 2110)",100,A2
1486,269.9690444145357,1853.9165545087483,87,"(247, 1833, 294, 1875)",100,A2
1575,272.12888888888887,1166.8184126984127,88,"(248, 1146, 296, 1189)",100,A2
1530,271.02941176470586,1564.237908496732,89,"(248, 1541, 294, 1587)",100,A2
1555,274.40836012861735,886.2533762057877,90,"(254, 863, 296, 910)",100,A2
1671,278.06044284859365,149.47037701974867,91,"(256, 126, 302, 173)",100,A2
992,272.3709677419355,407.7368951612903,92,"(256, 390, 290, 427)",100,A2
1243,276.3274336283186,1045.7047465808528,93,"(257, 1025, 297, 1066)",100,A2
1120,278.87410714285716,478.2794642857143,94,"(258, 462, 301, 496)",100,A2
2087,282.27024436990894,1932.408241494969,95,"(258, 1904, 308, 1961)",100,A2
1290,281.24573643410855,1750.6782945736434,96,"(260, 1733, 304, 1770)",100,A2
1552,283.4806701030928,1309.2970360824743,97,"(261, 1289, 307, 1331)",100,A2
1449,288.08626639061424,1654.144927536232,98,"(265, 1635, 312, 1674)",100,A2
1550,291.96,230.22387096774193,99,"(269, 210, 317, 252)",100,A2
1481,290.58744091829846,1483.8568534773801,100,"(271, 1460, 311, 1508)",100,A2
1785,308.01680672268907,1096.5686274509803,101,"(284, 1071, 333, 1123)",100,A2
1486,312.106998654105,1602.800134589502,102,"(290, 1582, 335, 1624)",100,A2
1486,310.4266487213997,2180.134589502019,103,"(291, 2156, 330, 2204)",100,A2
1664,318.21274038461536,92.24579326923077,104,"(293, 71, 344, 113)",100,A2
1564,316.53644501278774,891.7327365728901,105,"(295, 869, 338, 915)",100,A2
1486,316.04104979811575,1383.9327052489905,106,"(300, 1357, 333, 1411)",100,A2
1344,327.0997023809524,1029.611607142857,107,"(307, 1008, 348, 1051)",100,A2
1632,329.70526960784315,2315.2757352941176,108,"(307, 2292, 354, 2339)",100,A2
1482,326.6221322537112,1257.3798920377867,109,"(308, 1234, 348, 1283)",100,A2
1511,331.62409000661813,596.5982792852416,110,"(312, 572, 351, 623)",100,A2
1482,331.33805668016197,962.8009446693658,111,"(312, 939, 355, 986)",100,A2
1497,336.38610554442215,2032.3820975283902,112,"(314, 2011, 359, 2054)",100,A2
1689,345.4890467732386,1865.474245115453,113,"(320, 1844, 373, 1888)",100,A2
1391,344.3551401869159,2092.398274622574,114,"(322, 2072, 368, 2114)",100,A2
1573,344.60648442466623,1519.3502860775588,115,"(324, 1496, 366, 1543)",100,A2
1754,351.27194982896236,1791.8232611174458,116,"(324, 1771, 379, 1812)",100,A2
1535,351.0931596091205,180.79087947882735,117,"(327, 161, 375, 202)",100,A2
1794,348.73634336677816,825.9046822742475,118,"(327, 800, 372, 853)",100,A2
1617,357.02102659245514,696.3333333333334,119,"(333, 675, 382, 718)",100,A2
1779,356.29848229342326,1957.432265317594,120,"(335, 1931, 380, 1984)",100,A2
1784,363.5515695067265,1436.8867713004483,121,"(339, 1412, 387, 1465)",100,A2
1659,360.5015069318867,2148.0174804098856,122,"(339, 2124, 383, 2173)",100,A2
1533,363.31376386170905,1349.8995433789955,123,"(340, 1330, 387, 1373)",100,A2
1583,370.1787744788376,1607.463676563487,124,"(347, 1587, 395, 1628)",100,A2
1602,371.81210986267166,2268.376404494382,125,"(348, 2248, 397, 2290)",100,A2
1319,366.9090219863533,902.9257012888552,126,"(351, 878, 384, 927)",100,A2
1444,372.30540166204986,995.0186980609418,127,"(351, 973, 394, 1018)",100,A2
1039,368.3570741097209,1239.0230991337826,128,"(351, 1221, 387, 1258)",100,A2
1311,373.23112128146454,1123.1022120518687,129,"(352, 1103, 396, 1142)",100,A2
1142,373.46234676007003,1291.553415061296,130,"(352, 1274, 396, 1310)",100,A2
978,375.3803680981595,593.9488752556238,131,"(359, 576, 392, 613)",100,A2
1602,389.4126092384519,2210.8052434456927,132,"(365, 2190, 415, 2232)",100,A2
1475,391.30033898305084,1198.1905084745763,133,"(371, 1175, 412, 1222)",100,A2
1509,397.38237243207425,1545.649436713055,134,"(376, 1523, 419, 1570)",100,A2
1113,395.02425876010784,2340.0053908355794,135,"(378, 2320, 413, 2362)",100,A2
1500,404.738,1086.9,136,"(381, 1067, 430, 1108)",100,A2
1242,406.78582930756846,504.68760064412237,137,"(383, 489, 432, 521)",100,A2
1343,405.93000744601636,952.3886820551005,138,"(385, 932, 428, 974)",100,A2
1318,409.459028831563,1388.9681335356602,139,"(388, 1370, 433, 1408)",100,A2
1479,411.4901960784314,771.843137254902,140,"(391, 750, 434, 794)",100,A2
1329,411.72234762979684,2021.3002257336343,141,"(391, 2001, 433, 2043)",100,A2
1350,415.72592592592594,845.8237037037037,142,"(394, 826, 438, 867)",100,A2
1403,417.06200997861725,413.0598717034925,143,"(396, 391, 438, 435)",100,A2
1949,425.34838378655724,1871.168804515136,144,"(399, 1848, 453, 1896)",100,A2
1556,428.6696658097686,729.6098971722365,145,"(402, 711, 457, 747)",100,A2
935,420.0427807486631,1319.8791443850268,146,"(402, 1304, 438, 1336)",100,A2
1730,431.45953757225436,1499.6341040462428,147,"(405, 1480, 459, 1521)",100,A2
1643,434.2824102251978,2120.2793670115643,148,"(407, 2099, 463, 2142)",100,A2
1920,436.7572916666667,1044.1265625,149,"(409, 1022, 465, 1067)",100,A2
1488,432.0934139784946,1155.5,150,"(413, 1133, 453, 1180)",100,A2
1752,440.648401826484,662.9885844748859,151,"(416, 641, 466, 686)",100,A2
1608,442.2307213930348,1793.084577114428,152,"(417, 1775, 469, 1813)",100,A2
1364,439.60557184750735,1942.6561583577713,153,"(418, 1923, 461, 1964)",100,A2
1603,445.34747348721146,895.5920149719276,154,"(421, 875, 471, 917)",100,A2
980,438.53367346938774,2262.8,155,"(422, 2246, 457, 2282)",100,A2
1229,439.8592351505289,2331.7770545158664,156,"(423, 2310, 458, 2355)",100,A2
1485,445.6922558922559,2184.705723905724,157,"(425, 2162, 468, 2209)",100,A2
1686,451.06761565836297,356.87485172004745,158,"(426, 337, 478, 379)",100,A2
1045,445.37607655502393,1401.3483253588518,159,"(426, 1383, 465, 1420)",100,A2
1569,450.1115360101976,297.6711281070746,160,"(429, 274, 473, 322)",100,A2
1418,455.55782792665724,1262.7489421720734,161,"(432, 1245, 481, 1282)",100,A2
1407,454.7313432835821,1213.8862828713575,162,"(433, 1192, 478, 1234)",100,A2
1248,456.8629807692308,1460.4110576923076,163,"(433, 1441, 482, 1482)",100,A2
1513,457.9484467944481,2082.0958360872437,164,"(433, 2061, 484, 2103)",100,A2
2015,459.8213399503722,1600.6982630272953,165,"(435, 1576, 487, 1626)",100,A2
1212,461.2161716171617,808.6559405940594,166,"(439, 791, 482, 827)",100,A2
1439,465.4753300903405,1328.5309242529534,167,"(447, 1305, 487, 1352)",100,A2
1528,469.51112565445027,957.6721204188482,168,"(449, 934, 491, 982)",100,A2
1450,480.88344827586207,1092.9448275862069,169,"(458, 1072, 505, 1114)",100,A2
1049,478.44899904671115,430.0838894184938,170,"(461, 411, 496, 451)",100,A2
1010,480.6732673267327,530.5792079207921,171,"(462, 514, 501, 548)",100,A2
1578,483.55830164765524,1996.2591888466413,172,"(463, 1972, 504, 2021)",100,A2
1094,488.33363802559415,2305.121572212066,173,"(470, 2287, 508, 2324)",100,A2
1354,490.7392909896603,1175.5480059084196,174,"(471, 1151, 511, 1201)",100,A2
1089,489.1432506887052,2214.9834710743803,175,"(471, 2196, 508, 2235)",100,A2
1029,494.13605442176873,484.2283770651118,176,"(474, 469, 515, 502)",100,A2
1661,500.8669476219145,1541.2137266706802,177,"(475, 1521, 526, 1562)",100,A2
1218,495.4729064039409,1436.5492610837439,178,"(477, 1416, 514, 1458)",100,A2
1873,506.1131873998932,614.1009076348105,179,"(481, 592, 532, 638)",100,A2
1383,503.19233550253074,1377.1091829356471,180,"(484, 1354, 524, 1400)",100,A2
1398,504.22675250357656,1856.3376251788268,181,"(484, 1835, 526, 1879)",100,A2
1189,507.6467619848612,2165.6164844407067,182,"(490, 2145, 525, 2188)",100,A2
1707,514.7275922671354,209.07498535442298,183,"(491, 185, 539, 235)",100,A2
1372,510.8265306122449,362.88338192419826,184,"(491, 339, 531, 385)",100,A2
1541,514.5217391304348,1143.7631408176508,185,"(494, 1120, 535, 1169)",100,A2
1397,517.3736578382247,843.8346456692914,186,"(496, 823, 539, 868)",100,A2
1334,515.7541229385307,1265.7758620689656,187,"(496, 1244, 537, 1288)",100,A2
1734,521.2595155709342,778.5449826989619,188,"(497, 757, 546, 801)",100,A2
1563,524.6257197696737,999.872040946897,189,"(500, 980, 551, 1021)",100,A2
1212,520.6435643564356,2345.621287128713,190,"(500, 2329, 542, 2364)",100,A2
1418,529.5514809590974,1917.3568406205925,191,"(507, 1898, 553, 1938)",100,A2
1481,532.4179608372721,933.7893315327482,192,"(509, 913, 556, 956)",100,A2
1495,534.0341137123746,2236.9678929765887,193,"(511, 2214, 556, 2259)",100,A2
1304,534.6441717791411,1320.8174846625766,194,"(513, 1301, 556, 1341)",100,A2
1307,534.9579188982402,563.6335118592195,195,"(514, 545, 557, 584)",100,A2
1225,532.6489795918367,433.3297959183673,196,"(515, 413, 553, 454)",100,A2
1211,533.9653179190751,876.1040462427745,197,"(515, 855, 555, 896)",100,A2
2855,547.9810858143608,2071.5145359019266,198,"(518, 2038, 574, 2107)",100,A2
1180,538.9915254237288,707.0,199,"(520, 688, 560, 727)",100,A2
1245,542.1630522088353,1456.0883534136547,200,"(523, 1437, 564, 1476)",100,A2
983,544.439471007121,506.1037639877925,201,"(524, 492, 566, 522)",100,A2
1860,552.0731182795699,293.23817204301076,202,"(527, 270, 576, 317)",100,A2
1097,548.3719234275296,2292.7784867821333,203,"(530, 2275, 569, 2311)",100,A2
1349,552.4833209785025,1984.8836174944404,204,"(534, 1962, 573, 2008)",100,A2
1246,555.7094703049759,2151.994382022472,205,"(536, 2133, 576, 2172)",100,A2
1661,559.2847682119206,1515.4647802528598,206,"(538, 1491, 582, 1540)",100,A2
1551,569.963249516441,247.39909735654416,207,"(539, 232, 602, 264)",100,A2
1470,563.4687074829932,1031.9027210884353,208,"(541, 1011, 586, 1053)",100,A2
1439,564.9291174426685,1243.7734537873523,209,"(543, 1223, 588, 1265)",100,A2
1335,562.416479400749,1393.663670411985,210,"(543, 1372, 583, 1417)",100,A2
1330,563.609022556391,1183.233082706767,211,"(544, 1162, 586, 1204)",100,A2
1028,565.0817120622568,57.85505836575876,212,"(548, 38, 582, 78)",100,A2
1543,574.5845755022683,1088.4633830200908,213,"(551, 1069, 600, 1109)",100,A2
2213,589.4844103027565,881.3669227293267,214,"(562, 854, 615, 912)",100,A2
1572,583.1952926208652,192.26335877862596,215,"(564, 168, 605, 217)",100,A2
2011,584.8831427150672,747.2252610641472,216,"(564, 718, 608, 777)",100,A2
1394,586.2187948350072,1338.3249641319942,217,"(564, 1318, 609, 1359)",100,A2
2509,594.8298126743723,385.5902750099641,218,"(569, 355, 621, 417)",100,A2
1756,597.9658314350797,2053.7944191343963,219,"(573, 2031, 621, 2079)",100,A2
1334,596.5194902548726,552.0389805097451,220,"(575, 532, 619, 573)",100,A2
1267,592.941594317285,2305.513812154696,221,"(575, 2283, 612, 2328)",100,A2
1054,594.246679316888,465.80834914611006,222,"(576, 449, 614, 484)",100,A2
1224,595.1233660130719,653.9215686274509,223,"(577, 633, 615, 676)",100,A2
1243,596.6830249396621,1154.141592920354,224,"(577, 1134, 616, 1176)",100,A2
1509,596.272365805169,2205.0006626905233,225,"(578, 2181, 616, 2231)",100,A2
1128,602.0593971631206,600.718085106383,226,"(582, 583, 622, 620)",100,A2
1423,604.5340829234012,1412.418130709768,227,"(584, 1389, 625, 1436)",100,A2
1430,609.6468531468531,1269.9601398601399,228,"(591, 1245, 629, 1296)",100,A2
1281,618.0835284933646,66.94613583138174,229,"(599, 46, 640, 89)",100,A2
1228,622.5521172638437,1465.4674267100977,230,"(600, 1448, 645, 1484)",100,A2
925,623.32,499.9881081081081,231,"(603, 486, 644, 514)",100,A2
805,622.1614906832298,2350.585093167702,232,"(605, 2335, 641, 2366)",100,A2
1817,635.2366538249862,1523.6175013758943,233,"(612, 1499, 660, 1549)",100,A2
1119,636.2296693476318,104.07953529937444,234,"(613, 87, 660, 122)",100,A2
1324,634.4040785498489,946.4108761329305,235,"(614, 927, 656, 967)",100,A2
1658,647.3244873341375,1582.4897466827504,236,"(621, 1563, 673, 1603)",100,A2
1673,649.344291691572,769.285116557083,237,"(623, 749, 677, 791)",100,A2
791,642.1264222503161,2111.2402022756005,238,"(625, 2098, 661, 2126)",100,A2
1436,650.0438718662953,2223.186629526462,239,"(625, 2204, 676, 2244)",100,A2
1346,646.8268945022288,1033.0475482912334,240,"(627, 1012, 669, 1054)",100,A2
1706,650.0932004689332,1095.3141852286049,241,"(627, 1072, 675, 1119)",100,A2
2019,656.6523031203566,177.0975730559683,242,"(634, 149, 679, 207)",100,A2
1385,655.7335740072202,1200.067870036101,243,"(636, 1179, 677, 1221)",100,A2
1476,656.8306233062331,1325.8800813008131,244,"(636, 1303, 678, 1349)",100,A2
887,653.7463359639233,540.6200676437429,245,"(638, 523, 671, 559)",100,A2
1161,657.1507321274763,1399.823428079242,246,"(641, 1378, 674, 1423)",100,A2
761,658.4875164257555,2058.382391590013,247,"(644, 2044, 675, 2075)",100,A2
1499,668.0466977985324,469.4609739826551,248,"(645, 449, 691, 492)",100,A2
1292,668.328947368421,1250.752321981424,249,"(645, 1234, 693, 1269)",100,A2
1817,674.4551458447991,709.3395707209686,250,"(650, 686, 699, 735)",100,A2
2539,675.3205986608901,294.1918077983458,251,"(654, 260, 699, 331)",100,A2
1380,676.2949275362319,383.90507246376814,252,"(656, 362, 698, 406)",100,A2
1399,678.2751965689779,2132.928520371694,253,"(658, 2112, 701, 2156)",100,A2
1642,681.5079171741778,839.0767356881852,254,"(660, 814, 705, 866)",100,A2
1555,686.4520900321544,1003.6,255,"(663, 982, 710, 1026)",100,A2
1127,685.8961845607809,2175.0275066548356,256,"(665, 2158, 709, 2192)",100,A2
924,682.5508658008658,574.7175324675325,257,"(667, 556, 699, 595)",100,A2
1668,692.5983213429257,1160.3974820143885,258,"(667, 1138, 719, 1183)",100,A2
1535,695.1394136807818,1922.330293159609,259,"(671, 1901, 720, 1944)",100,A2
1330,694.7345864661654,1853.1593984962406,260,"(676, 1832, 715, 1875)",100,A2
1221,698.2792792792793,1406.5929565929566,261,"(681, 1385, 718, 1429)",100,A2
1644,709.8868613138686,942.9750608272506,262,"(688, 919, 733, 967)",100,A2
1813,713.996138996139,36.52068394925538,263,"(689, 15, 740, 60)",100,A2
1332,707.496996996997,1087.036036036036,264,"(689, 1063, 726, 1112)",100,A2
2027,715.4849531327085,2271.8426245683277,265,"(689, 2246, 741, 2299)",100,A2
1620,708.5271604938272,1492.6987654320988,266,"(690, 1466, 730, 1522)",100,A2
1633,711.6631965707287,1611.789957134109,267,"(694, 1584, 732, 1639)",100,A2
2034,719.3613569321534,1337.067354965585,268,"(695, 1310, 744, 1364)",100,A2
952,718.3455882352941,587.2111344537815,269,"(705, 567, 734, 608)",100,A2
1760,729.0920454545454,2225.36875,270,"(707, 2202, 753, 2253)",100,A2
1330,731.0097744360902,888.9714285714285,271,"(709, 870, 753, 909)",100,A2
1250,734.6712,716.356,272,"(717, 695, 753, 739)",100,A2
1428,746.3977591036414,439.23809523809524,273,"(725, 419, 769, 462)",100,A2
706,739.8810198300283,1189.257790368272,274,"(727, 1174, 754, 1207)",100,A2
